mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__scale_pos_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.0740932941436767,0.038411604949357726,0.05082759857177734,0.006764636407771331,0.01,10,500,1.0,"{'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5629454884712782,0.5826602692256431,0.6038437958150072,0.637894175663068,0.5992532619605219,0.5973193982271037,0.024855888202941413,11
1.2619226932525636,0.025810427359883824,0.04996204376220703,0.004980828416074272,0.01,10,500,balanced,"{'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.5514540850326536,0.5814420898307344,0.5764520858323338,0.5977075836332134,0.5877872198059552,0.5789686128269781,0.015481712387679494,36
0.04620180130004883,0.001726474946182369,0.007671165466308594,0.0006868902637781203,0.1,2,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 100, 'model__scale_pos_weight': 1.0}",0.5528508596561376,0.5672757563641211,0.6153325336532054,0.6509236305477809,0.5924630311140849,0.595769162267066,0.03489849926135598,13
0.042979860305786134,0.0021892689956020126,0.006702709197998047,0.0013593013581339492,0.1,2,100,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 100, 'model__scale_pos_weight': 'balanced'}",0.559828068772491,0.5730507796881248,0.6146368119418899,0.6537624950019993,0.5867915690866511,0.5976139448982312,0.03343854966674625,10
0.07005643844604492,0.0024286822488235366,0.0069258689880371095,0.0012384125229387595,0.1,2,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 200, 'model__scale_pos_weight': 1.0}",0.5684459549513527,0.5811475409836065,0.6153325336532054,0.6504571504731441,0.5936286383405822,0.6018023636803782,0.028832049067683017,6
0.07145867347717286,0.0028382706617627223,0.006893157958984375,0.0014196016410872188,0.1,2,200,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 200, 'model__scale_pos_weight': 'balanced'}",0.5669852059176329,0.5906863921098228,0.6199173663867787,0.6472970811675329,0.5865734359317498,0.6022918963027035,0.02815828109225971,5
0.15678768157958983,0.0028268920732416303,0.010953712463378906,0.0009447076959392576,0.1,2,500,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 500, 'model__scale_pos_weight': 1.0}",0.5724243635878982,0.6056870585099293,0.6253032120485138,0.6458869785419167,0.5968752091000334,0.6092353643576583,0.024987717950149674,1
0.15387940406799316,0.0064635388783351195,0.011082220077514648,0.0016437273021835935,0.1,2,500,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 500, 'model__scale_pos_weight': 'balanced'}",0.5691843262694922,0.6064027722244435,0.629548180727709,0.6379994668799147,0.5896554031448645,0.6065580298492849,0.0252967492523171,2
0.04890127182006836,0.0018631218019576057,0.007793998718261719,0.0011405539106725173,0.1,3,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__scale_pos_weight': 1.0}",0.5569892043182727,0.5806703985072638,0.6125243236038918,0.6430094628815142,0.5977959183673469,0.5981978615356578,0.02904773340126461,9
0.05268092155456543,0.002879696627996991,0.0066760540008544925,0.0013277991838780904,0.1,3,100,balanced,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__scale_pos_weight': 'balanced'}",0.5617579634812742,0.5764507530321205,0.6082806877249101,0.6320338531254165,0.5933864168618266,0.5943819348451095,0.024485441089000366,17
0.08563904762268067,0.008071393614213504,0.008128213882446288,0.0009561449164057562,0.1,3,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__scale_pos_weight': 1.0}",0.5672117819538851,0.5961921897907504,0.6229374916699987,0.638656537385046,0.5918179993308799,0.603363200026112,0.024981643784239827,3
